effort_id,n_items,strip_width_m,speed_knots,year,month,station_id,lat_station,lon_station,region,duration_h,area_km2,density_km2
0192-MS01205_TR12_A410_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01206_TR12_343_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01206_TR12_344_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01206_TR12_345_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01206_TR12_346_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01206_TR12_A411_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR12,40.417167,8.12245,Sardegna,0.0,0.0,
0192-MS01207_TR06_334_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_335_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_336_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_337_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_339_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_341_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_342_LIT,1,5.0,7.0,2021,2,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_413_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0192-MS01207_TR06_419_LIT,1,5.0,5.0,2021,4,0192-MS01200_TR06,40.486933,8.21605,Sardegna,0.0,0.0,
0222-MS01380_TR06_0001_LIT,3,5.0,8.0,2021,7,0222-MS01380_TR06,39.825853,8.438476544,Sardegna,0.06666666666666667,0.004938666666666667,607.451403887689
0222-MS01380_TR06_0177_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR06,39.825853,8.438477,Sardegna,0.0,0.0,
0222-MS01380_TR06_0190_BEG,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0190_LIT,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0191_LIT,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0192_LIT,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0196_LIT,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0197_END,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_0197_LIT,1,50.0,8.0,2023,11,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_114_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_115_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_116_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_117_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_118_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_119_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_120_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_121_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_122_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_123_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_124_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_125_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_126_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_127_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_128_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_129_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_130_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_131_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,,,
0222-MS01380_TR06_175_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_176_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_177_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,0.0,
0222-MS01380_TR06_BEG,1,,,2023,7,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,,
0222-MS01380_TR06_END,1,,,2023,7,0222-MS01380_TR06,39.825853,8.43847654,Sardegna,0.0,,
0222-MS01380_TR12_0157_Lit,1,5.0,6.0,2023,2,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_0158_Lit,1,5.0,6.0,2023,2,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_0162_LIT,1,25.0,6.0,2023,3,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0170_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0171_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0173_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0174_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0175_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_0176_LIT,1,50.0,6.0,2023,5,0222-MS01380_TR12,39.75228,8.345346,Sardegna,0.0,0.0,
0222-MS01380_TR12_113_LIT,1,5.0,4.0,2022,1,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,,,
0222-MS01380_TR12_164_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_165_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_166_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_167_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_168_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_169_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_170_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_171_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_172_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
0222-MS01380_TR12_173_Lit,1,5.0,6.0,2022,7,0222-MS01380_TR12,39.75228,8.34534583,Sardegna,0.0,0.0,
